U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time;
02,60;3,31;00,00;4,45;600,0;14,8;N/A;N/A;OFF;ON;CC;NONE;00:06:19,440;
02,60;3,34;00,00;2,12;600,0;7,0;N/A;N/A;OFF;ON;CC;NONE;00:06:19,940;
02,60;3,31;00,00;5,40;600,0;17,8;N/A;N/A;OFF;ON;CC;NONE;00:06:20,440;
02,60;3,27;00,00;9,69;600,0;31,7;N/A;N/A;OFF;ON;CC;NONE;00:06:20,940;
02,60;3,22;00,00;15,00;600,0;48,1;N/A;N/A;OFF;ON;CC;NONE;00:06:21,440;
02,60;3,21;00,00;15,12;600,0;48,6;N/A;N/A;OFF;ON;CC;NONE;00:06:21,940;
02,60;3,19;00,00;16,35;600,0;52,2;N/A;N/A;OFF;ON;CC;NONE;00:06:22,440;
02,60;3,21;00,00;14,31;600,0;45,9;N/A;N/A;OFF;ON;CC;NONE;00:06:22,940;
02,60;3,24;00,00;10,56;600,0;34,2;N/A;N/A;OFF;ON;CC;NONE;00:06:23,440;
02,60;3,28;00,00;6,80;600,0;22,3;N/A;N/A;OFF;ON;CC;NONE;00:06:23,940;
02,60;3,32;00,00;3,07;600,0;10,2;N/A;N/A;OFF;ON;CC;NONE;00:06:24,440;
02,60;3,27;00,00;9,67;600,0;31,4;N/A;N/A;OFF;ON;CC;NONE;00:06:24,940;
02,60;3,32;00,00;2,99;600,0;9,9;N/A;N/A;OFF;ON;CC;NONE;00:06:25,440;
02,60;3,36;00,00;0,18;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:25,940;
02,60;3,36;00,00;0,26;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:26,440;
02,60;3,36;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:26,940;
02,60;3,36;00,00;0,34;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:27,440;
02,60;3,32;00,00;5,05;600,0;16,7;N/A;N/A;OFF;ON;CC;NONE;00:06:27,940;
02,60;3,26;00,00;11,39;600,0;37,1;N/A;N/A;OFF;ON;CC;NONE;00:06:28,440;
02,60;3,19;00,00;17,72;600,0;56,6;N/A;N/A;OFF;ON;CC;NONE;00:06:28,940;
02,60;3,12;00,00;24,03;600,0;74,9;N/A;N/A;OFF;ON;CC;NONE;00:06:29,440;
02,60;3,06;00,00;28,93;600,0;88,5;N/A;N/A;OFF;ON;CC;NONE;00:06:29,940;
02,60;3,15;00,00;19,07;600,0;60,0;N/A;N/A;OFF;ON;CC;NONE;00:06:30,440;
02,60;3,25;00,00;8,75;600,0;28,4;N/A;N/A;OFF;ON;CC;NONE;00:06:30,940;
02,60;3,29;00,00;5,46;600,0;17,8;N/A;N/A;OFF;ON;CC;NONE;00:06:31,440;
02,60;3,21;00,00;13,27;600,0;42,6;N/A;N/A;OFF;ON;CC;NONE;00:06:31,940;
02,60;3,16;00,00;18,25;600,0;57,6;N/A;N/A;OFF;ON;CC;NONE;00:06:32,440;
02,60;3,09;00,00;23,98;600,0;74,2;N/A;N/A;OFF;ON;CC;NONE;00:06:32,940;
02,60;3,15;00,00;17,27;600,0;54,4;N/A;N/A;OFF;ON;CC;NONE;00:06:33,440;
02,60;3,32;00,00;0,75;600,0;2,5;N/A;N/A;OFF;ON;CC;NONE;00:06:33,940;
02,60;3,33;00,00;0,54;600,0;1,8;N/A;N/A;OFF;ON;CC;NONE;00:06:34,440;
02,60;3,33;00,00;1,10;600,0;3,7;N/A;N/A;OFF;ON;CC;NONE;00:06:34,940;
02,60;3,27;00,00;8,12;600,0;26,5;N/A;N/A;OFF;ON;CC;NONE;00:06:35,440;
02,60;3,29;00,00;4,91;600,0;16,2;N/A;N/A;OFF;ON;CC;NONE;00:06:35,940;
02,60;3,33;00,00;1,77;600,0;5,9;N/A;N/A;OFF;ON;CC;NONE;00:06:36,440;
02,60;3,34;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:36,940;
02,60;3,35;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:37,440;
02,60;3,34;00,00;0,99;600,0;3,3;N/A;N/A;OFF;ON;CC;NONE;00:06:37,940;
02,60;3,34;00,00;1,46;600,0;4,9;N/A;N/A;OFF;ON;CC;NONE;00:06:38,440;
02,60;3,29;00,00;6,46;600,0;21,3;N/A;N/A;OFF;ON;CC;NONE;00:06:38,940;
02,60;3,28;00,00;7,08;600,0;23,3;N/A;N/A;OFF;ON;CC;NONE;00:06:39,440;
02,60;3,26;00,00;8,94;600,0;29,2;N/A;N/A;OFF;ON;CC;NONE;00:06:39,940;
02,60;3,25;00,00;10,16;600,0;32,9;N/A;N/A;OFF;ON;CC;NONE;00:06:40,440;
02,60;3,26;00,00;8,54;600,0;27,9;N/A;N/A;OFF;ON;CC;NONE;00:06:40,940;
02,60;3,16;00,00;18,71;600,0;59,0;N/A;N/A;OFF;ON;CC;NONE;00:06:41,440;
02,60;3,14;00,00;19,03;600,0;59,8;N/A;N/A;OFF;ON;CC;NONE;00:06:41,940;
02,60;3,19;00,00;12,95;600,0;41,3;N/A;N/A;OFF;ON;CC;NONE;00:06:42,440;
02,60;3,26;00,00;6,65;600,0;21,7;N/A;N/A;OFF;ON;CC;NONE;00:06:42,940;
02,60;3,31;00,00;2,64;600,0;8,7;N/A;N/A;OFF;ON;CC;NONE;00:06:43,440;
02,60;3,17;00,00;15,53;600,0;49,2;N/A;N/A;OFF;ON;CC;NONE;00:06:43,940;
02,60;3,33;00,00;0,39;600,0;1,3;N/A;N/A;OFF;ON;CC;NONE;00:06:44,440;
02,60;3,34;00,00;0,25;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:44,940;
02,60;3,34;00,00;0,17;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:45,440;
02,60;3,34;00,00;0,09;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:45,940;
02,60;3,35;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:46,440;
02,60;3,29;00,00;6,16;600,0;20,2;N/A;N/A;OFF;ON;CC;NONE;00:06:46,940;
02,60;3,23;00,00;11,68;600,0;37,7;N/A;N/A;OFF;ON;CC;NONE;00:06:47,440;
02,60;3,33;00,00;1,27;600,0;4,2;N/A;N/A;OFF;ON;CC;NONE;00:06:47,940;
02,60;3,22;00,00;12,59;600,0;40,3;N/A;N/A;OFF;ON;CC;NONE;00:06:48,440;
02,60;3,21;00,00;13,33;600,0;42,7;N/A;N/A;OFF;ON;CC;NONE;00:06:48,940;
02,60;3,31;00,00;2,96;600,0;9,8;N/A;N/A;OFF;ON;CC;NONE;00:06:49,440;
02,60;3,34;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:49,940;
02,60;3,35;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:50,440;
02,60;3,30;00,00;5,11;600,0;16,8;N/A;N/A;OFF;ON;CC;NONE;00:06:50,940;
02,60;3,30;00,00;5,13;600,0;16,9;N/A;N/A;OFF;ON;CC;NONE;00:06:51,440;
02,60;3,34;00,00;0,27;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:06:51,940;
02,60;3,23;00,00;11,41;600,0;36,9;N/A;N/A;OFF;ON;CC;NONE;00:06:52,440;
02,60;3,18;00,00;16,18;600,0;51,4;N/A;N/A;OFF;ON;CC;NONE;00:06:52,940;
02,60;3,17;00,00;16,48;600,0;52,2;N/A;N/A;OFF;ON;CC;NONE;00:06:53,440;
02,60;3,17;00,00;15,52;600,0;49,3;N/A;N/A;OFF;ON;CC;NONE;00:06:53,940;
02,60;3,19;00,00;13,19;600,0;42,0;N/A;N/A;OFF;ON;CC;NONE;00:06:54,440;
02,60;3,25;00,00;7,96;600,0;25,8;N/A;N/A;OFF;ON;CC;NONE;00:06:54,940;
02,60;3,30;00,00;2,83;600,0;9,3;N/A;N/A;OFF;ON;CC;NONE;00:06:55,440;
02,60;3,28;00,00;5,30;600,0;17,3;N/A;N/A;OFF;ON;CC;NONE;00:06:55,940;
02,60;3,23;00,00;10,36;600,0;33,4;N/A;N/A;OFF;ON;CC;NONE;00:06:56,440;
02,60;3,32;00,00;0,78;600,0;2,6;N/A;N/A;OFF;ON;CC;NONE;00:06:56,940;
02,60;3,30;00,00;3,35;600,0;11,1;N/A;N/A;OFF;ON;CC;NONE;00:06:57,440;
02,60;3,32;00,00;1,41;600,0;4,7;N/A;N/A;OFF;ON;CC;NONE;00:06:57,940;
02,60;3,28;00,00;6,35;600,0;20,8;N/A;N/A;OFF;ON;CC;NONE;00:06:58,440;
02,60;3,33;00,00;1,20;600,0;3,9;N/A;N/A;OFF;ON;CC;NONE;00:06:58,940;
02,60;3,28;00,00;6,01;600,0;19,6;N/A;N/A;OFF;ON;CC;NONE;00:06:59,440;
02,60;3,10;00,00;22,68;600,0;70,3;N/A;N/A;OFF;ON;CC;NONE;00:06:59,940;
02,60;3,05;00,00;26,26;600,0;80,2;N/A;N/A;OFF;ON;CC;NONE;00:07:00,440;
02,60;3,05;00,00;25,68;600,0;78,2;N/A;N/A;OFF;ON;CC;NONE;00:07:00,940;
02,60;3,21;00,00;9,19;600,0;29,5;N/A;N/A;OFF;ON;CC;NONE;00:07:01,440;
02,60;3,31;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:01,940;
02,60;3,32;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:02,440;
02,60;3,33;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:02,940;
02,60;3,33;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:03,440;
02,60;3,33;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:03,940;
02,60;3,23;00,00;10,32;600,0;33,1;N/A;N/A;OFF;ON;CC;NONE;00:07:04,440;
02,60;3,27;00,00;5,81;600,0;19,0;N/A;N/A;OFF;ON;CC;NONE;00:07:04,940;
02,60;3,30;00,00;3,23;600,0;10,6;N/A;N/A;OFF;ON;CC;NONE;00:07:05,440;
02,60;3,25;00,00;8,57;600,0;27,8;N/A;N/A;OFF;ON;CC;NONE;00:07:05,940;
02,60;3,22;00,00;10,94;600,0;35,2;N/A;N/A;OFF;ON;CC;NONE;00:07:06,440;
02,60;3,31;00,00;1,57;600,0;5,2;N/A;N/A;OFF;ON;CC;NONE;00:07:06,940;
02,60;3,31;00,00;1,47;600,0;4,9;N/A;N/A;OFF;ON;CC;NONE;00:07:07,440;
02,60;3,21;00,00;11,68;600,0;37,5;N/A;N/A;OFF;ON;CC;NONE;00:07:07,940;
02,60;3,19;00,00;13,97;600,0;44,4;N/A;N/A;OFF;ON;CC;NONE;00:07:08,440;
02,60;3,20;00,00;12,08;600,0;38,6;N/A;N/A;OFF;ON;CC;NONE;00:07:08,940;
02,60;3,27;00,00;5,26;600,0;17,2;N/A;N/A;OFF;ON;CC;NONE;00:07:09,440;
02,60;3,23;00,00;9,76;600,0;31,4;N/A;N/A;OFF;ON;CC;NONE;00:07:09,940;
02,60;3,21;00,00;10,87;600,0;34,9;N/A;N/A;OFF;ON;CC;NONE;00:07:10,440;
02,60;3,24;00,00;7,89;600,0;25,6;N/A;N/A;OFF;ON;CC;NONE;00:07:10,940;
02,60;3,28;00,00;3,60;600,0;11,8;N/A;N/A;OFF;ON;CC;NONE;00:07:11,440;
02,60;3,27;00,00;4,88;600,0;15,9;N/A;N/A;OFF;ON;CC;NONE;00:07:11,940;
02,60;3,18;00,00;13,85;600,0;44,0;N/A;N/A;OFF;ON;CC;NONE;00:07:12,440;
02,60;3,13;00,00;18,15;600,0;56,7;N/A;N/A;OFF;ON;CC;NONE;00:07:12,940;
02,60;3,07;00,00;23,04;600,0;70,7;N/A;N/A;OFF;ON;CC;NONE;00:07:13,440;
02,60;3,05;00,00;24,24;600,0;73,8;N/A;N/A;OFF;ON;CC;NONE;00:07:13,940;
02,60;3,27;00,00;2,95;600,0;9,5;N/A;N/A;OFF;ON;CC;NONE;00:07:14,440;
02,60;3,30;00,00;0,33;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:14,940;
02,60;3,31;00,00;0,26;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:15,440;
02,60;3,31;00,00;0,20;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:15,940;
02,60;3,32;00,00;0,13;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:16,440;
02,60;3,32;00,00;0,07;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:16,940;
02,60;3,25;00,00;7,62;600,0;24,7;N/A;N/A;OFF;ON;CC;NONE;00:07:17,440;
02,60;3,20;00,00;11,24;600,0;36,0;N/A;N/A;OFF;ON;CC;NONE;00:07:17,940;
02,60;3,17;00,00;13,89;600,0;44,1;N/A;N/A;OFF;ON;CC;NONE;00:07:18,440;
02,60;3,14;00,00;16,55;600,0;52,0;N/A;N/A;OFF;ON;CC;NONE;00:07:18,940;
02,60;3,15;00,00;15,48;600,0;48,7;N/A;N/A;OFF;ON;CC;NONE;00:07:19,440;
02,60;3,21;00,00;9,29;600,0;29,8;N/A;N/A;OFF;ON;CC;NONE;00:07:19,940;
02,60;3,23;00,00;6,59;600,0;21,4;N/A;N/A;OFF;ON;CC;NONE;00:07:20,440;
02,60;3,26;00,00;4,27;600,0;13,9;N/A;N/A;OFF;ON;CC;NONE;00:07:20,940;
02,60;3,29;00,00;1,95;600,0;6,4;N/A;N/A;OFF;ON;CC;NONE;00:07:21,440;
02,60;3,24;00,00;7,35;600,0;23,7;N/A;N/A;OFF;ON;CC;NONE;00:07:21,940;
02,60;3,22;00,00;8,63;600,0;27,7;N/A;N/A;OFF;ON;CC;NONE;00:07:22,440;
02,60;3,15;00,00;15,28;600,0;48,1;N/A;N/A;OFF;ON;CC;NONE;00:07:22,940;
02,60;3,15;00,00;15,21;600,0;47,9;N/A;N/A;OFF;ON;CC;NONE;00:07:23,440;
02,60;3,13;00,00;16,44;600,0;51,5;N/A;N/A;OFF;ON;CC;NONE;00:07:23,940;
02,60;3,15;00,00;14,03;600,0;44,2;N/A;N/A;OFF;ON;CC;NONE;00:07:24,440;
02,60;3,19;00,00;10,28;600,0;32,8;N/A;N/A;OFF;ON;CC;NONE;00:07:24,940;
02,60;3,23;00,00;6,52;600,0;21,0;N/A;N/A;OFF;ON;CC;NONE;00:07:25,440;
02,60;3,27;00,00;2,79;600,0;9,1;N/A;N/A;OFF;ON;CC;NONE;00:07:25,940;
02,60;3,19;00,00;10,97;600,0;34,8;N/A;N/A;OFF;ON;CC;NONE;00:07:26,440;
02,60;3,28;00,00;1,79;600,0;5,8;N/A;N/A;OFF;ON;CC;NONE;00:07:26,940;
02,60;3,30;00,00;0,19;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:27,440;
02,60;3,31;00,00;0,26;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:27,940;
02,60;3,31;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:28,440;
02,60;3,31;00,00;0,28;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:28,940;
02,60;3,26;00,00;5,55;600,0;18,1;N/A;N/A;OFF;ON;CC;NONE;00:07:29,440;
02,60;3,19;00,00;11,86;600,0;37,8;N/A;N/A;OFF;ON;CC;NONE;00:07:29,940;
02,60;3,12;00,00;18,19;600,0;56,7;N/A;N/A;OFF;ON;CC;NONE;00:07:30,440;
02,60;3,04;00,00;24,53;600,0;74,7;N/A;N/A;OFF;ON;CC;NONE;00:07:30,940;
02,60;2,99;00,00;28,35;600,0;84,8;N/A;N/A;OFF;ON;CC;NONE;00:07:31,440;
02,60;3,09;00,00;18,31;600,0;56,6;N/A;N/A;OFF;ON;CC;NONE;00:07:31,940;
02,60;3,20;00,00;7,95;600,0;25,4;N/A;N/A;OFF;ON;CC;NONE;00:07:32,440;
02,60;3,21;00,00;7,59;600,0;24,3;N/A;N/A;OFF;ON;CC;NONE;00:07:32,940;
02,60;3,14;00,00;13,37;600,0;42,0;N/A;N/A;OFF;ON;CC;NONE;00:07:33,440;
02,60;3,09;00,00;18,68;600,0;57,7;N/A;N/A;OFF;ON;CC;NONE;00:07:33,940;
02,60;3,02;00,00;24,43;600,0;73,7;N/A;N/A;OFF;ON;CC;NONE;00:07:34,440;
02,60;3,10;00,00;15,92;600,0;49,3;N/A;N/A;OFF;ON;CC;NONE;00:07:34,940;
02,60;3,26;00,00;0,45;600,0;1,5;N/A;N/A;OFF;ON;CC;NONE;00:07:35,440;
02,60;3,27;00,00;0,59;600,0;1,9;N/A;N/A;OFF;ON;CC;NONE;00:07:35,940;
02,60;3,27;00,00;1,14;600,0;3,7;N/A;N/A;OFF;ON;CC;NONE;00:07:36,440;
02,60;3,20;00,00;8,00;600,0;25,7;N/A;N/A;OFF;ON;CC;NONE;00:07:36,940;
02,60;3,23;00,00;4,67;600,0;15,1;N/A;N/A;OFF;ON;CC;NONE;00:07:37,440;
02,60;3,27;00,00;1,53;600,0;5,0;N/A;N/A;OFF;ON;CC;NONE;00:07:37,940;
02,60;3,29;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:38,440;
02,60;3,29;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:38,940;
02,60;3,29;00,00;0,94;600,0;3,1;N/A;N/A;OFF;ON;CC;NONE;00:07:39,440;
02,60;3,28;00,00;1,46;600,0;4,8;N/A;N/A;OFF;ON;CC;NONE;00:07:39,940;
02,60;3,23;00,00;6,67;600,0;21,5;N/A;N/A;OFF;ON;CC;NONE;00:07:40,440;
02,60;3,23;00,00;7,09;600,0;22,9;N/A;N/A;OFF;ON;CC;NONE;00:07:40,940;
02,60;3,20;00,00;9,17;600,0;29,3;N/A;N/A;OFF;ON;CC;NONE;00:07:41,440;
02,60;3,19;00,00;9,83;600,0;31,4;N/A;N/A;OFF;ON;CC;NONE;00:07:41,940;
02,60;3,19;00,00;9,58;600,0;30,5;N/A;N/A;OFF;ON;CC;NONE;00:07:42,440;
02,60;3,09;00,00;18,79;600,0;58,1;N/A;N/A;OFF;ON;CC;NONE;00:07:42,940;
02,60;3,09;00,00;18,55;600,0;57,2;N/A;N/A;OFF;ON;CC;NONE;00:07:43,440;
02,60;3,14;00,00;12,53;600,0;39,4;N/A;N/A;OFF;ON;CC;NONE;00:07:43,940;
02,60;3,21;00,00;6,22;600,0;20,0;N/A;N/A;OFF;ON;CC;NONE;00:07:44,440;
02,60;3,18;00,00;9,53;600,0;29,7;N/A;N/A;OFF;ON;CC;NONE;00:07:44,940;
02,60;3,13;00,00;13,73;600,0;42,9;N/A;N/A;OFF;ON;CC;NONE;00:07:45,440;
02,60;3,27;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:45,940;
02,60;3,27;00,00;0,24;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:46,440;
02,60;3,28;00,00;0,16;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:46,940;
02,60;3,29;00,00;0,09;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:47,440;
02,60;3,29;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:47,940;
02,60;3,23;00,00;6,68;600,0;21,5;N/A;N/A;OFF;ON;CC;NONE;00:07:48,440;
02,60;3,17;00,00;11,48;600,0;36,4;N/A;N/A;OFF;ON;CC;NONE;00:07:48,940;
02,60;3,28;00,00;0,75;600,0;2,5;N/A;N/A;OFF;ON;CC;NONE;00:07:49,440;
02,60;3,15;00,00;14,01;600,0;43,9;N/A;N/A;OFF;ON;CC;NONE;00:07:49,940;
02,60;3,15;00,00;13,10;600,0;41,3;N/A;N/A;OFF;ON;CC;NONE;00:07:50,440;
02,60;3,26;00,00;1,51;600,0;4,9;N/A;N/A;OFF;ON;CC;NONE;00:07:50,940;
02,60;3,29;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:51,440;
02,60;3,29;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:51,940;
02,60;3,23;00,00;6,22;600,0;20,1;N/A;N/A;OFF;ON;CC;NONE;00:07:52,440;
02,60;3,24;00,00;4,00;600,0;13,0;N/A;N/A;OFF;ON;CC;NONE;00:07:52,940;
02,60;3,29;00,00;0,30;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:07:53,440;
02,60;3,17;00,00;11,80;600,0;37,3;N/A;N/A;OFF;ON;CC;NONE;00:07:53,940;
02,60;3,11;00,00;16,53;600,0;51,5;N/A;N/A;OFF;ON;CC;NONE;00:07:54,440;
02,60;3,11;00,00;16,41;600,0;51,0;N/A;N/A;OFF;ON;CC;NONE;00:07:54,940;
02,60;3,11;00,00;15,44;600,0;48,1;N/A;N/A;OFF;ON;CC;NONE;00:07:55,440;
02,60;3,13;00,00;12,81;600,0;40,2;N/A;N/A;OFF;ON;CC;NONE;00:07:55,940;
02,60;3,19;00,00;7,59;600,0;24,2;N/A;N/A;OFF;ON;CC;NONE;00:07:56,440;
02,60;3,24;00,00;2,41;600,0;7,8;N/A;N/A;OFF;ON;CC;NONE;00:07:56,940;
02,60;3,21;00,00;6,32;600,0;20,2;N/A;N/A;OFF;ON;CC;NONE;00:07:57,440;
02,60;3,17;00,00;9,23;600,0;29,3;N/A;N/A;OFF;ON;CC;NONE;00:07:57,940;
02,60;3,26;00,00;0,98;600,0;3,2;N/A;N/A;OFF;ON;CC;NONE;00:07:58,440;
02,60;3,24;00,00;3,22;600,0;10,5;N/A;N/A;OFF;ON;CC;NONE;00:07:58,940;
02,60;3,26;00,00;1,25;600,0;4,1;N/A;N/A;OFF;ON;CC;NONE;00:07:59,440;
02,60;3,20;00,00;7,99;600,0;25,5;N/A;N/A;OFF;ON;CC;NONE;00:07:59,940;
02,60;3,26;00,00;1,10;600,0;3,6;N/A;N/A;OFF;ON;CC;NONE;00:08:00,440;
02,60;3,20;00,00;7,97;600,0;25,4;N/A;N/A;OFF;ON;CC;NONE;00:08:00,940;
02,60;3,03;00,00;22,96;600,0;69,7;N/A;N/A;OFF;ON;CC;NONE;00:08:01,440;
02,60;2,98;00,00;26,54;600,0;79,1;N/A;N/A;OFF;ON;CC;NONE;00:08:01,940;
02,60;2,99;00,00;24,50;600,0;73,2;N/A;N/A;OFF;ON;CC;NONE;00:08:02,440;
02,60;3,16;00,00;7,81;600,0;24,6;N/A;N/A;OFF;ON;CC;NONE;00:08:02,940;
02,60;3,25;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:03,440;
02,60;3,26;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:03,940;
02,60;3,26;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:04,440;
02,60;3,27;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:04,940;
02,60;3,27;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:05,440;
02,60;3,16;00,00;11,66;600,0;36,6;N/A;N/A;OFF;ON;CC;NONE;00:08:05,940;
02,60;3,22;00,00;4,83;600,0;15,5;N/A;N/A;OFF;ON;CC;NONE;00:08:06,440;
02,60;3,23;00,00;3,62;600,0;11,8;N/A;N/A;OFF;ON;CC;NONE;00:08:06,940;
02,60;3,18;00,00;9,00;600,0;28,6;N/A;N/A;OFF;ON;CC;NONE;00:08:07,440;
02,60;3,16;00,00;10,27;600,0;32,4;N/A;N/A;OFF;ON;CC;NONE;00:08:07,940;
02,60;3,25;00,00;1,21;600,0;3,9;N/A;N/A;OFF;ON;CC;NONE;00:08:08,440;
02,60;3,25;00,00;1,41;600,0;4,6;N/A;N/A;OFF;ON;CC;NONE;00:08:08,940;
02,60;3,14;00,00;12,78;600,0;40,1;N/A;N/A;OFF;ON;CC;NONE;00:08:09,440;
02,60;3,12;00,00;13,94;600,0;43,4;N/A;N/A;OFF;ON;CC;NONE;00:08:09,940;
02,60;3,14;00,00;11,51;600,0;36,0;N/A;N/A;OFF;ON;CC;NONE;00:08:10,440;
02,60;3,21;00,00;4,66;600,0;14,9;N/A;N/A;OFF;ON;CC;NONE;00:08:10,940;
02,60;3,15;00,00;10,29;600,0;32,4;N/A;N/A;OFF;ON;CC;NONE;00:08:11,440;
02,60;3,14;00,00;10,89;600,0;34,2;N/A;N/A;OFF;ON;CC;NONE;00:08:11,940;
02,60;3,17;00,00;7,56;600,0;24,0;N/A;N/A;OFF;ON;CC;NONE;00:08:12,440;
02,60;3,22;00,00;3,27;600,0;10,6;N/A;N/A;OFF;ON;CC;NONE;00:08:12,940;
02,60;3,19;00,00;6,77;600,0;21,4;N/A;N/A;OFF;ON;CC;NONE;00:08:13,440;
02,60;3,11;00,00;13,95;600,0;43,3;N/A;N/A;OFF;ON;CC;NONE;00:08:13,940;
02,60;3,05;00,00;18,50;600,0;56,5;N/A;N/A;OFF;ON;CC;NONE;00:08:14,440;
02,60;3,00;00,00;23,39;600,0;70,0;N/A;N/A;OFF;ON;CC;NONE;00:08:14,940;
02,60;2,99;00,00;23,02;600,0;68,7;N/A;N/A;OFF;ON;CC;NONE;00:08:15,440;
02,60;3,20;00,00;1,92;600,0;6,1;N/A;N/A;OFF;ON;CC;NONE;00:08:15,940;
02,60;3,23;00,00;0,32;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:16,440;
02,60;3,24;00,00;0,26;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:16,940;
02,60;3,24;00,00;0,19;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:17,440;
02,60;3,25;00,00;0,13;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:17,940;
02,60;3,25;00,00;0,06;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:08:18,440;
02,60;3,17;00,00;8,28;600,0;26,3;N/A;N/A;OFF;ON;CC;NONE;00:08:18,940;
02,60;3,13;00,00;11,44;600,0;35,9;N/A;N/A;OFF;ON;CC;NONE;00:08:19,440;
02,60;3,10;00,00;14,09;600,0;43,7;N/A;N/A;OFF;ON;CC;NONE;00:08:19,940;
02,60;3,07;00,00;16,74;600,0;51,3;N/A;N/A;OFF;ON;CC;NONE;00:08:20,440;
02,60;3,08;00,00;15,00;600,0;46,2;N/A;N/A;OFF;ON;CC;NONE;00:08:20,940;
02,60;3,14;00,00;8,92;600,0;28,0;N/A;N/A;OFF;ON;CC;NONE;00:08:21,440;
02,60;3,17;00,00;6,40;600,0;20,2;N/A;N/A;OFF;ON;CC;NONE;00:08:21,940;
02,60;3,19;00,00;4,08;600,0;13,0;N/A;N/A;OFF;ON;CC;NONE;00:08:22,440;
02,60;3,22;00,00;1,75;600,0;5,7;N/A;N/A;OFF;ON;CC;NONE;00:08:22,940;
02,60;3,16;00,00;8,76;600,0;27,5;N/A;N/A;OFF;ON;CC;NONE;00:08:23,440;
02,60;3,16;00,00;7,53;600,0;23,8;N/A;N/A;OFF;ON;CC;NONE;00:08:23,940;
02,60;3,08;00,00;15,33;600,0;47,2;N/A;N/A;OFF;ON;CC;NONE;00:08:24,440;
02,60;3,07;00,00;15,31;600,0;47,0;N/A;N/A;OFF;ON;CC;NONE;00:08:24,940;
02,60;3,05;00,00;16,54;600,0;50,5;N/A;N/A;OFF;ON;CC;NONE;00:08:25,440;
